sample_id,dataset,split,video_path,annotation_path,features_path,gloss,translation,signer_id,duration_sec,num_frames,fps,metadata
027ae060c5e0-72,ISLTranslate,train,,,,,Complete this picture And draw,027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-72""}"
027ae060c5e0-74,ISLTranslate,train,,,,,Here is a beautiful picture of an octopus given below.,027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-74""}"
027ae060c5e0-75,ISLTranslate,train,,,,,Color it beautifully.,027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-75""}"
027ae060c5e0-76,ISLTranslate,train,,,,,Page 26,027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-76""}"
027ae060c5e0-77,ISLTranslate,train,,,,,Let's write,027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-77""}"
027ae060c5e0-79,ISLTranslate,train,,,,,You must be dash to your friends. Help.,027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-79""}"
027ae060c5e0-81,ISLTranslate,train,,,,,Make a dash drawing. Color.,027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-81""}"
027ae060c5e0-82,ISLTranslate,train,,,,,The puppy is so dash. Play.,027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-82""}"
027ae060c5e0-83,ISLTranslate,train,,,,,Be dash while crossing the road. care.,027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-83""}"
027ae060c5e0-84,ISLTranslate,train,,,,,Join the two words to make one word.,027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-84""}"
027ae060c5e0-85,ISLTranslate,train,,,,,look at the example,027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-85""}"
027ae060c5e0-86,ISLTranslate,train,,,,,one peace plus,027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-86""}"
027ae060c5e0-87,ISLTranslate,train,,,,,Full is equal to peaceful.,027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-87""}"
027ae060c5e0-88,ISLTranslate,train,,,,,"Second, play plus full. Equal to what?",027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-88""}"
027ae060c5e0-89,ISLTranslate,train,,,,,Colour PLUS Full,027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-89""}"
027ae060c5e0-90,ISLTranslate,train,,,,,is equal to what?,027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-90""}"
027ae060c5e0-91,ISLTranslate,train,,,,,Care plus full equals to what? Hope.,027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-91""}"
027ae060c5e0-92,ISLTranslate,train,,,,,Plus full is equal to what?,027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-92""}"
027ae060c5e0-93,ISLTranslate,train,,,,,Page 27,027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-93""}"
027ae060c5e0-94,ISLTranslate,train,,,,,Write 5 things you can do. Start with,027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-94""}"
027ae060c5e0-95,ISLTranslate,train,,,,,I can dash,027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-95""}"
027ae060c5e0-96,ISLTranslate,train,,,,,"One, I can dash.",027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-96""}"
027ae060c5e0-97,ISLTranslate,train,,,,,"Similarly go for 2, 3, 4 and 5",027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-97""}"
027ae060c5e0-98,ISLTranslate,train,,,,,Now 6.,027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-98""}"
027ae060c5e0-99,ISLTranslate,train,,,,,"I cannot dash, but I can dash.",027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-99""}"
027ae060c5e0-100,ISLTranslate,train,,,,,"7. I cannot dash, but I can dash.",027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-100""}"
027ae060c5e0-101,ISLTranslate,train,,,,,"8, I cannot dash, but I can dash.",027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-101""}"
027ae060c5e0-104,ISLTranslate,train,,,,,give yourself a star.,027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-104""}"
027ae060c5e0-105,ISLTranslate,train,,,,,28,027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-105""}"
027ae060c5e0-106,ISLTranslate,train,,,,,Let's practise!,027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-106""}"
027ae060c5e0-107,ISLTranslate,train,,,,,Here are some alphabets given below.,027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-107""}"
027ae060c5e0-108,ISLTranslate,train,,,,,Connect the dots to complete the alphabets.,027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-108""}"
027ae060c5e0-109,ISLTranslate,train,,,,,M N,027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-109""}"
027ae060c5e0-111,ISLTranslate,train,,,,,R. S.,027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-111""}"
027ae060c5e0-112,ISLTranslate,train,,,,,T U V,027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-112""}"
027ae060c5e0-113,ISLTranslate,train,,,,,w x y,027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-113""}"
027ae060c5e0-114,ISLTranslate,train,,,,,Z,027ae060c5e0,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""027ae060c5e0-114""}"
4ea55d87345a-1,ISLTranslate,train,,,,,Page 69.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-1""}"
4ea55d87345a-2,ISLTranslate,train,,,,,"Little Tiger, Big Tiger",4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-2""}"
4ea55d87345a-3,ISLTranslate,train,,,,,There was a mother tiger and her small tiger cub.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-3""}"
4ea55d87345a-4,ISLTranslate,train,,,,,They left near a river in a shady jungle.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-4""}"
4ea55d87345a-5,ISLTranslate,train,,,,,when the sky was dark. The mother tiger hunted for deer and pig.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-5""}"
4ea55d87345a-6,ISLTranslate,train,,,,,The Tiger cub stayed Close,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-6""}"
4ea55d87345a-7,ISLTranslate,train,,,,,by his mother's side.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-7""}"
4ea55d87345a-8,ISLTranslate,train,,,,,When the langur monkey saw her,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-8""}"
4ea55d87345a-9,ISLTranslate,train,,,,,He called a loud harsh call. Watch out! A tiger is coming!,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-9""}"
4ea55d87345a-11,ISLTranslate,train,,,,,She hunted then for jungle fowl. for.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-11""}"
4ea55d87345a-12,ISLTranslate,train,,,,,pheasant and for frog.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-12""}"
4ea55d87345a-13,ISLTranslate,train,,,,,or went to the river for fish.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-13""}"
4ea55d87345a-14,ISLTranslate,train,,,,,But she did not hunt every night.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-14""}"
4ea55d87345a-15,ISLTranslate,train,,,,,If the moon was bright.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-15""}"
4ea55d87345a-16,ISLTranslate,train,,,,,the mother tiger lay down and waited for the dawn. She twitched the tip of her.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-16""}"
4ea55d87345a-17,ISLTranslate,train,,,,,tail and the tiger cub pounced on her tail again and again.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-17""}"
4ea55d87345a-18,ISLTranslate,train,,,,,Page 70,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-18""}"
4ea55d87345a-19,ISLTranslate,train,,,,,if he went too far away.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-19""}"
4ea55d87345a-22,ISLTranslate,train,,,,,"The Tiger Cub came back, but he did not like to stay near his mother in the jungle at night.",4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-22""}"
4ea55d87345a-23,ISLTranslate,train,,,,,One night,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-23""}"
4ea55d87345a-24,ISLTranslate,train,,,,,The mother tiger was tired and closed her eyes. The tiger cub saw a tiny frog.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-24""}"
4ea55d87345a-25,ISLTranslate,train,,,,,Hopping along the ground.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-25""}"
4ea55d87345a-26,ISLTranslate,train,,,,,The tiger cub pounced. But...,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-26""}"
4ea55d87345a-27,ISLTranslate,train,,,,,frog hopped away.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-27""}"
4ea55d87345a-28,ISLTranslate,train,,,,,He chased the frog and caught it.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-28""}"
4ea55d87345a-29,ISLTranslate,train,,,,,and turned to show his mother.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-29""}"
4ea55d87345a-30,ISLTranslate,train,,,,,but she was not in sight.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-30""}"
4ea55d87345a-31,ISLTranslate,train,,,,,"Instead, he saw a tiger.",4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-31""}"
4ea55d87345a-32,ISLTranslate,train,,,,,bigger than his mother.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-32""}"
4ea55d87345a-33,ISLTranslate,train,,,,,near him in the jungle.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-33""}"
4ea55d87345a-34,ISLTranslate,train,,,,,The Tigers' green eyes glistened as he watched the Tiger Cub.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-34""}"
4ea55d87345a-35,ISLTranslate,train,,,,,The Tiger Cub was frightened.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-35""}"
4ea55d87345a-36,ISLTranslate,train,,,,,He could not hide or run.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-36""}"
4ea55d87345a-37,ISLTranslate,train,,,,,He let the frog hop away.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-37""}"
4ea55d87345a-38,ISLTranslate,train,,,,,The tiger crept up closer to the little tiger cub.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-38""}"
4ea55d87345a-39,ISLTranslate,train,,,,,But a roar filled the jungle.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-39""}"
4ea55d87345a-41,ISLTranslate,train,,,,,She faced the other tiger.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-41""}"
4ea55d87345a-42,ISLTranslate,train,,,,,and he went away.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-42""}"
4ea55d87345a-43,ISLTranslate,train,,,,,The mother tiger liked to roar.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-43""}"
4ea55d87345a-44,ISLTranslate,train,,,,,A loud big tiger roar to tell.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-44""}"
4ea55d87345a-45,ISLTranslate,train,,,,,All the other animals in the jungle that she was there. All the other animals in the jungle kept far far away.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-45""}"
4ea55d87345a-47,ISLTranslate,train,,,,,The Tiger Cub also liked to roar.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-47""}"
4ea55d87345a-48,ISLTranslate,train,,,,,a loud Tiger Cub roar to tell all the other animals in the jungle that he was there.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-48""}"
4ea55d87345a-49,ISLTranslate,train,,,,,But all the other animals in the jungle were not afraid at all and none of them ran away. But...,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-49""}"
4ea55d87345a-50,ISLTranslate,train,,,,,There came a year when the small tiger cub was a full grown tiger.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-50""}"
4ea55d87345a-51,ISLTranslate,train,,,,,He walked for miles alone.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-51""}"
4ea55d87345a-52,ISLTranslate,train,,,,,Hunting for Game at night.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-52""}"
4ea55d87345a-53,ISLTranslate,train,,,,,when he roared to tell all the other animals in the jungle that he was there.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-53""}"
4ea55d87345a-54,ISLTranslate,train,,,,,"All the other animals in the jungle kept far, far away.",4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-54""}"
4ea55d87345a-55,ISLTranslate,train,,,,,and a great big tiger that had been a small tiger cub.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-55""}"
4ea55d87345a-57,ISLTranslate,train,,,,,smiled to himself a great.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-57""}"
4ea55d87345a-58,ISLTranslate,train,,,,,Big Tiger smile.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-58""}"
4ea55d87345a-59,ISLTranslate,train,,,,,Louis Hamilton Fuller New Words,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-59""}"
4ea55d87345a-60,ISLTranslate,train,,,,,Shady,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-60""}"
4ea55d87345a-61,ISLTranslate,train,,,,,bellowed,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-61""}"
4ea55d87345a-62,ISLTranslate,train,,,,,twitched pounced,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-62""}"
4ea55d87345a-63,ISLTranslate,train,,,,,Grunt. Game.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-63""}"
4ea55d87345a-64,ISLTranslate,train,,,,,glistened Roared,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-64""}"
4ea55d87345a-65,ISLTranslate,train,,,,,pheasant,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-65""}"
4ea55d87345a-66,ISLTranslate,train,,,,,fowl,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-66""}"
4ea55d87345a-69,ISLTranslate,train,,,,,Where did the mother tiger and her small tiger cub live? A.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-69""}"
4ea55d87345a-70,ISLTranslate,train,,,,,near a river. B.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-70""}"
4ea55d87345a-71,ISLTranslate,train,,,,,near a mountain. C.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-71""}"
4ea55d87345a-72,ISLTranslate,train,,,,,Near a forest. D,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-72""}"
4ea55d87345a-74,ISLTranslate,train,,,,,What did the mother tiger hunt when the sky was dark?,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-74""}"
4ea55d87345a-75,ISLTranslate,train,,,,,Sheep and goats,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-75""}"
4ea55d87345a-76,ISLTranslate,train,,,,,B Fish,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-76""}"
4ea55d87345a-78,ISLTranslate,train,,,,,"C, dear and pigs.",4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-78""}"
4ea55d87345a-79,ISLTranslate,train,,,,,D,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-79""}"
4ea55d87345a-80,ISLTranslate,train,,,,,Donkeys and horses. Three,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-80""}"
4ea55d87345a-81,ISLTranslate,train,,,,,What did the tiger cub,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-81""}"
4ea55d87345a-84,ISLTranslate,train,,,,,a frog C,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-84""}"
4ea55d87345a-86,ISLTranslate,train,,,,,a cat 2,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-86""}"
4ea55d87345a-87,ISLTranslate,train,,,,,What happened to the little tiger cub when he chased one frog?,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-87""}"
4ea55d87345a-88,ISLTranslate,train,,,,,Page 72,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-88""}"
4ea55d87345a-89,ISLTranslate,train,,,,,Word Building One,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-89""}"
4ea55d87345a-91,ISLTranslate,train,,,,,horse,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-91""}"
4ea55d87345a-92,ISLTranslate,train,,,,,kitten dog,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-92""}"
4ea55d87345a-93,ISLTranslate,train,,,,,calf,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-93""}"
4ea55d87345a-94,ISLTranslate,train,,,,,cat,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-94""}"
4ea55d87345a-98,ISLTranslate,train,,,,,piglet,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-98""}"
4ea55d87345a-100,ISLTranslate,train,,,,,goat,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-100""}"
4ea55d87345a-103,ISLTranslate,train,,,,,Lamb,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-103""}"
4ea55d87345a-104,ISLTranslate,train,,,,,page 73.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-104""}"
4ea55d87345a-106,ISLTranslate,train,,,,,Can you place these letters in their right order to form the names of animals?,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-106""}"
4ea55d87345a-107,ISLTranslate,train,,,,,"For example, A.",4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-107""}"
4ea55d87345a-108,ISLTranslate,train,,,,,T.C.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-108""}"
4ea55d87345a-109,ISLTranslate,train,,,,,cat,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-109""}"
4ea55d87345a-110,ISLTranslate,train,,,,,S E M O U,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-110""}"
4ea55d87345a-111,ISLTranslate,train,,,,,Dash R e,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-111""}"
4ea55d87345a-114,ISLTranslate,train,,,,,P-E-S-H-E-Dash,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-114""}"
4ea55d87345a-115,ISLTranslate,train,,,,,R E D E dash,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-115""}"
4ea55d87345a-116,ISLTranslate,train,,,,,l u b l dash,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-116""}"
4ea55d87345a-117,ISLTranslate,train,,,,,G-I-T-E-R-Dash,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-117""}"
4ea55d87345a-118,ISLTranslate,train,,,,,F-O-L-W,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-118""}"
4ea55d87345a-119,ISLTranslate,train,,,,,dash. 3,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-119""}"
4ea55d87345a-120,ISLTranslate,train,,,,,The animals or birds in column A have to reach their homes in column B. Find out.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-120""}"
4ea55d87345a-121,ISLTranslate,train,,,,,Where they live.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-121""}"
4ea55d87345a-122,ISLTranslate,train,,,,,column A,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-122""}"
4ea55d87345a-123,ISLTranslate,train,,,,,A Bee,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-123""}"
4ea55d87345a-124,ISLTranslate,train,,,,,column B,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-124""}"
4ea55d87345a-125,ISLTranslate,train,,,,,Burrow,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-125""}"
4ea55d87345a-126,ISLTranslate,train,,,,,column A an ant column B,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-126""}"
4ea55d87345a-127,ISLTranslate,train,,,,,web. Column A,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-127""}"
4ea55d87345a-128,ISLTranslate,train,,,,,a duck Column B,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-128""}"
4ea55d87345a-130,ISLTranslate,train,,,,,for example,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-130""}"
4ea55d87345a-131,ISLTranslate,train,,,,,"column A, a tiger, lives.",4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-131""}"
4ea55d87345a-132,ISLTranslate,train,,,,,in a column B den.,4ea55d87345a,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4ea55d87345a-132""}"
