sample_id,video_reference,local_status,annotation_valid,char_length,word_count,error_reason
d80b02f1b480-45,d80b02f1b480-45,REMOTE_ONLY,True,2,1,None
d80b02f1b480-46,d80b02f1b480-46,REMOTE_ONLY,True,17,4,None
d80b02f1b480-47,d80b02f1b480-47,REMOTE_ONLY,True,31,6,None
d80b02f1b480-49,d80b02f1b480-49,REMOTE_ONLY,True,46,8,None
d80b02f1b480-50,d80b02f1b480-50,REMOTE_ONLY,True,5,1,None
d80b02f1b480-51,d80b02f1b480-51,REMOTE_ONLY,True,24,6,None
d80b02f1b480-52,d80b02f1b480-52,REMOTE_ONLY,True,22,5,None
d80b02f1b480-53,d80b02f1b480-53,REMOTE_ONLY,True,6,1,None
d80b02f1b480-54,d80b02f1b480-54,REMOTE_ONLY,True,9,2,None
d80b02f1b480-55,d80b02f1b480-55,REMOTE_ONLY,True,62,13,None
d80b02f1b480-56,d80b02f1b480-56,REMOTE_ONLY,True,75,16,None
d80b02f1b480-58,d80b02f1b480-58,REMOTE_ONLY,True,61,14,None
d80b02f1b480-59,d80b02f1b480-59,REMOTE_ONLY,True,22,3,None
d80b02f1b480-60,d80b02f1b480-60,REMOTE_ONLY,True,22,5,None
d80b02f1b480-61,d80b02f1b480-61,REMOTE_ONLY,True,35,8,None
d80b02f1b480-62,d80b02f1b480-62,REMOTE_ONLY,True,26,5,None
d80b02f1b480-63,d80b02f1b480-63,REMOTE_ONLY,True,27,6,None
d80b02f1b480-65,d80b02f1b480-65,REMOTE_ONLY,True,31,7,None
d80b02f1b480-66,d80b02f1b480-66,REMOTE_ONLY,True,12,2,None
d80b02f1b480-67,d80b02f1b480-67,REMOTE_ONLY,True,10,2,None
d80b02f1b480-68,d80b02f1b480-68,REMOTE_ONLY,True,1,1,None
d80b02f1b480-69,d80b02f1b480-69,REMOTE_ONLY,True,91,18,None
d80b02f1b480-70,d80b02f1b480-70,REMOTE_ONLY,True,16,4,None
d80b02f1b480-71,d80b02f1b480-71,REMOTE_ONLY,True,14,3,None
d80b02f1b480-72,d80b02f1b480-72,REMOTE_ONLY,True,18,3,None
d80b02f1b480-73,d80b02f1b480-73,REMOTE_ONLY,True,15,3,None
d80b02f1b480-74,d80b02f1b480-74,REMOTE_ONLY,True,14,3,None
d80b02f1b480-75,d80b02f1b480-75,REMOTE_ONLY,True,19,4,None
d80b02f1b480-76,d80b02f1b480-76,REMOTE_ONLY,True,15,3,None
d80b02f1b480-77,d80b02f1b480-77,REMOTE_ONLY,True,21,4,None
d80b02f1b480-78,d80b02f1b480-78,REMOTE_ONLY,True,63,13,None
d80b02f1b480-79,d80b02f1b480-79,REMOTE_ONLY,True,1,1,None
d80b02f1b480-80,d80b02f1b480-80,REMOTE_ONLY,True,55,10,None
d80b02f1b480-81,d80b02f1b480-81,REMOTE_ONLY,True,20,3,None
d80b02f1b480-82,d80b02f1b480-82,REMOTE_ONLY,True,1,1,None
d80b02f1b480-83,d80b02f1b480-83,REMOTE_ONLY,True,25,5,None
d80b02f1b480-84,d80b02f1b480-84,REMOTE_ONLY,True,27,4,None
d80b02f1b480-85,d80b02f1b480-85,REMOTE_ONLY,True,5,1,None
d80b02f1b480-86,d80b02f1b480-86,REMOTE_ONLY,True,10,2,None
d80b02f1b480-87,d80b02f1b480-87,REMOTE_ONLY,True,64,9,None
d80b02f1b480-88,d80b02f1b480-88,REMOTE_ONLY,True,17,3,None
d80b02f1b480-89,d80b02f1b480-89,REMOTE_ONLY,True,1,1,None
d80b02f1b480-90,d80b02f1b480-90,REMOTE_ONLY,True,16,3,None
d80b02f1b480-91,d80b02f1b480-91,REMOTE_ONLY,True,27,6,None
d80b02f1b480-92,d80b02f1b480-92,REMOTE_ONLY,True,21,4,None
d80b02f1b480-93,d80b02f1b480-93,REMOTE_ONLY,True,38,8,None
d80b02f1b480-94,d80b02f1b480-94,REMOTE_ONLY,True,11,2,None
d80b02f1b480-95,d80b02f1b480-95,REMOTE_ONLY,True,9,2,None
d80b02f1b480-96,d80b02f1b480-96,REMOTE_ONLY,True,28,5,None
d80b02f1b480-97,d80b02f1b480-97,REMOTE_ONLY,True,31,6,None
d80b02f1b480-98,d80b02f1b480-98,REMOTE_ONLY,True,8,2,None
d80b02f1b480-99,d80b02f1b480-99,REMOTE_ONLY,True,20,4,None
d80b02f1b480-100,d80b02f1b480-100,REMOTE_ONLY,True,41,9,None
d80b02f1b480-101,d80b02f1b480-101,REMOTE_ONLY,True,11,2,None
d80b02f1b480-102,d80b02f1b480-102,REMOTE_ONLY,True,62,9,None
d80b02f1b480-103,d80b02f1b480-103,REMOTE_ONLY,True,41,10,None
d80b02f1b480-104,d80b02f1b480-104,REMOTE_ONLY,True,23,5,None
d80b02f1b480-105,d80b02f1b480-105,REMOTE_ONLY,True,19,4,None
d80b02f1b480-106,d80b02f1b480-106,REMOTE_ONLY,True,29,6,None
d80b02f1b480-107,d80b02f1b480-107,REMOTE_ONLY,True,26,6,None
d80b02f1b480-108,d80b02f1b480-108,REMOTE_ONLY,True,7,2,None
d80b02f1b480-109,d80b02f1b480-109,REMOTE_ONLY,True,28,6,None
d80b02f1b480-110,d80b02f1b480-110,REMOTE_ONLY,True,32,6,None
d80b02f1b480-111,d80b02f1b480-111,REMOTE_ONLY,True,30,6,None
d80b02f1b480-112,d80b02f1b480-112,REMOTE_ONLY,True,15,3,None
d80b02f1b480-113,d80b02f1b480-113,REMOTE_ONLY,True,6,1,None
d80b02f1b480-114,d80b02f1b480-114,REMOTE_ONLY,True,5,1,None
d80b02f1b480-115,d80b02f1b480-115,REMOTE_ONLY,True,4,1,None
d80b02f1b480-116,d80b02f1b480-116,REMOTE_ONLY,True,4,1,None
d80b02f1b480-117,d80b02f1b480-117,REMOTE_ONLY,True,6,1,None
d80b02f1b480-118,d80b02f1b480-118,REMOTE_ONLY,True,4,1,None
d80b02f1b480-119,d80b02f1b480-119,REMOTE_ONLY,True,4,1,None
d80b02f1b480-120,d80b02f1b480-120,REMOTE_ONLY,True,5,1,None
d80b02f1b480-121,d80b02f1b480-121,REMOTE_ONLY,True,5,1,None
d80b02f1b480-122,d80b02f1b480-122,REMOTE_ONLY,True,5,1,None
d80b02f1b480-123,d80b02f1b480-123,REMOTE_ONLY,True,5,1,None
d80b02f1b480-124,d80b02f1b480-124,REMOTE_ONLY,True,62,14,None
d80b02f1b480-125,d80b02f1b480-125,REMOTE_ONLY,True,29,6,None
d80b02f1b480-126,d80b02f1b480-126,REMOTE_ONLY,True,57,12,None
d80b02f1b480-127,d80b02f1b480-127,REMOTE_ONLY,True,33,7,None
d80b02f1b480-128,d80b02f1b480-128,REMOTE_ONLY,True,19,3,None
d80b02f1b480-129,d80b02f1b480-129,REMOTE_ONLY,True,39,9,None
027ae060c5e0-0,027ae060c5e0-0,REMOTE_ONLY,True,4,1,None
027ae060c5e0-1,027ae060c5e0-1,REMOTE_ONLY,True,2,1,None
027ae060c5e0-2,027ae060c5e0-2,REMOTE_ONLY,True,6,2,None
027ae060c5e0-3,027ae060c5e0-3,REMOTE_ONLY,True,28,5,None
027ae060c5e0-5,027ae060c5e0-5,REMOTE_ONLY,True,11,3,None
027ae060c5e0-6,027ae060c5e0-6,REMOTE_ONLY,True,56,12,None
027ae060c5e0-7,027ae060c5e0-7,REMOTE_ONLY,True,67,16,None
027ae060c5e0-8,027ae060c5e0-8,REMOTE_ONLY,True,89,20,None
027ae060c5e0-9,027ae060c5e0-9,REMOTE_ONLY,True,51,13,None
027ae060c5e0-10,027ae060c5e0-10,REMOTE_ONLY,True,69,15,None
027ae060c5e0-11,027ae060c5e0-11,REMOTE_ONLY,True,62,15,None
027ae060c5e0-12,027ae060c5e0-12,REMOTE_ONLY,True,60,13,None
027ae060c5e0-13,027ae060c5e0-13,REMOTE_ONLY,True,35,9,None
027ae060c5e0-14,027ae060c5e0-14,REMOTE_ONLY,True,16,4,None
027ae060c5e0-15,027ae060c5e0-15,REMOTE_ONLY,True,33,8,None
027ae060c5e0-16,027ae060c5e0-16,REMOTE_ONLY,True,26,7,None
027ae060c5e0-17,027ae060c5e0-17,REMOTE_ONLY,True,22,5,None
027ae060c5e0-18,027ae060c5e0-18,REMOTE_ONLY,True,19,3,None
027ae060c5e0-19,027ae060c5e0-19,REMOTE_ONLY,True,5,1,None
027ae060c5e0-20,027ae060c5e0-20,REMOTE_ONLY,True,4,1,None
027ae060c5e0-21,027ae060c5e0-21,REMOTE_ONLY,True,8,1,None
027ae060c5e0-22,027ae060c5e0-22,REMOTE_ONLY,True,7,1,None
027ae060c5e0-23,027ae060c5e0-23,REMOTE_ONLY,True,7,2,None
027ae060c5e0-24,027ae060c5e0-24,REMOTE_ONLY,True,15,3,None
027ae060c5e0-25,027ae060c5e0-25,REMOTE_ONLY,True,44,7,None
027ae060c5e0-26,027ae060c5e0-26,REMOTE_ONLY,True,65,13,None
027ae060c5e0-27,027ae060c5e0-27,REMOTE_ONLY,True,11,2,None
027ae060c5e0-28,027ae060c5e0-28,REMOTE_ONLY,True,47,9,None
027ae060c5e0-29,027ae060c5e0-29,REMOTE_ONLY,True,22,5,None
027ae060c5e0-30,027ae060c5e0-30,REMOTE_ONLY,True,33,7,None
027ae060c5e0-32,027ae060c5e0-32,REMOTE_ONLY,True,54,12,None
027ae060c5e0-33,027ae060c5e0-33,REMOTE_ONLY,True,52,10,None
027ae060c5e0-34,027ae060c5e0-34,REMOTE_ONLY,True,31,6,None
027ae060c5e0-35,027ae060c5e0-35,REMOTE_ONLY,True,7,2,None
027ae060c5e0-36,027ae060c5e0-36,REMOTE_ONLY,True,13,2,None
027ae060c5e0-37,027ae060c5e0-37,REMOTE_ONLY,True,17,4,None
027ae060c5e0-38,027ae060c5e0-38,REMOTE_ONLY,True,23,5,None
027ae060c5e0-39,027ae060c5e0-39,REMOTE_ONLY,True,20,5,None
027ae060c5e0-40,027ae060c5e0-40,REMOTE_ONLY,True,24,5,None
027ae060c5e0-41,027ae060c5e0-41,REMOTE_ONLY,True,23,5,None
027ae060c5e0-42,027ae060c5e0-42,REMOTE_ONLY,True,24,6,None
027ae060c5e0-43,027ae060c5e0-43,REMOTE_ONLY,True,12,2,None
027ae060c5e0-44,027ae060c5e0-44,REMOTE_ONLY,True,62,11,None
027ae060c5e0-45,027ae060c5e0-45,REMOTE_ONLY,True,9,1,None
027ae060c5e0-46,027ae060c5e0-46,REMOTE_ONLY,True,10,2,None
027ae060c5e0-47,027ae060c5e0-47,REMOTE_ONLY,True,8,1,None
027ae060c5e0-48,027ae060c5e0-48,REMOTE_ONLY,True,8,1,None
027ae060c5e0-49,027ae060c5e0-49,REMOTE_ONLY,True,71,12,None
027ae060c5e0-50,027ae060c5e0-50,REMOTE_ONLY,True,37,8,None
027ae060c5e0-51,027ae060c5e0-51,REMOTE_ONLY,True,8,2,None
027ae060c5e0-52,027ae060c5e0-52,REMOTE_ONLY,True,11,2,None
027ae060c5e0-53,027ae060c5e0-53,REMOTE_ONLY,True,37,6,None
027ae060c5e0-54,027ae060c5e0-54,REMOTE_ONLY,True,117,22,None
027ae060c5e0-55,027ae060c5e0-55,REMOTE_ONLY,True,74,17,None
027ae060c5e0-56,027ae060c5e0-56,REMOTE_ONLY,True,20,4,None
027ae060c5e0-57,027ae060c5e0-57,REMOTE_ONLY,True,52,10,None
027ae060c5e0-58,027ae060c5e0-58,REMOTE_ONLY,True,30,7,None
027ae060c5e0-59,027ae060c5e0-59,REMOTE_ONLY,True,4,1,None
027ae060c5e0-60,027ae060c5e0-60,REMOTE_ONLY,True,50,13,None
027ae060c5e0-61,027ae060c5e0-61,REMOTE_ONLY,True,13,3,None
027ae060c5e0-62,027ae060c5e0-62,REMOTE_ONLY,True,31,8,None
027ae060c5e0-63,027ae060c5e0-63,REMOTE_ONLY,True,20,4,None
027ae060c5e0-64,027ae060c5e0-64,REMOTE_ONLY,True,18,4,None
027ae060c5e0-65,027ae060c5e0-65,REMOTE_ONLY,True,11,2,None
027ae060c5e0-66,027ae060c5e0-66,REMOTE_ONLY,True,2,1,None
027ae060c5e0-67,027ae060c5e0-67,REMOTE_ONLY,True,16,3,None
027ae060c5e0-68,027ae060c5e0-68,REMOTE_ONLY,True,3,1,None
027ae060c5e0-69,027ae060c5e0-69,REMOTE_ONLY,True,10,1,None
027ae060c5e0-70,027ae060c5e0-70,REMOTE_ONLY,True,11,1,None
027ae060c5e0-71,027ae060c5e0-71,REMOTE_ONLY,True,23,2,None
027ae060c5e0-72,027ae060c5e0-72,REMOTE_ONLY,True,30,5,None
027ae060c5e0-73,027ae060c5e0-73,REMOTE_ONLY,True,37,6,None
027ae060c5e0-74,027ae060c5e0-74,REMOTE_ONLY,True,54,10,None
027ae060c5e0-75,027ae060c5e0-75,REMOTE_ONLY,True,21,3,None
027ae060c5e0-76,027ae060c5e0-76,REMOTE_ONLY,True,7,2,None
027ae060c5e0-77,027ae060c5e0-77,REMOTE_ONLY,True,11,2,None
027ae060c5e0-78,027ae060c5e0-78,REMOTE_ONLY,True,72,13,None
027ae060c5e0-79,027ae060c5e0-79,REMOTE_ONLY,True,39,8,None
027ae060c5e0-81,027ae060c5e0-81,REMOTE_ONLY,True,27,5,None
027ae060c5e0-82,027ae060c5e0-82,REMOTE_ONLY,True,27,6,None
027ae060c5e0-83,027ae060c5e0-83,REMOTE_ONLY,True,38,7,None
027ae060c5e0-84,027ae060c5e0-84,REMOTE_ONLY,True,36,8,None
027ae060c5e0-85,027ae060c5e0-85,REMOTE_ONLY,True,19,4,None
027ae060c5e0-86,027ae060c5e0-86,REMOTE_ONLY,True,14,3,None
027ae060c5e0-87,027ae060c5e0-87,REMOTE_ONLY,True,26,5,None
027ae060c5e0-88,027ae060c5e0-88,REMOTE_ONLY,True,38,7,None
027ae060c5e0-89,027ae060c5e0-89,REMOTE_ONLY,True,16,3,None
027ae060c5e0-90,027ae060c5e0-90,REMOTE_ONLY,True,17,4,None
027ae060c5e0-91,027ae060c5e0-91,REMOTE_ONLY,True,36,7,None
027ae060c5e0-92,027ae060c5e0-92,REMOTE_ONLY,True,27,6,None
027ae060c5e0-93,027ae060c5e0-93,REMOTE_ONLY,True,7,2,None
027ae060c5e0-94,027ae060c5e0-94,REMOTE_ONLY,True,37,8,None
027ae060c5e0-95,027ae060c5e0-95,REMOTE_ONLY,True,10,3,None
027ae060c5e0-96,027ae060c5e0-96,REMOTE_ONLY,True,16,4,None
027ae060c5e0-97,027ae060c5e0-97,REMOTE_ONLY,True,30,8,None
027ae060c5e0-98,027ae060c5e0-98,REMOTE_ONLY,True,6,2,None
027ae060c5e0-99,027ae060c5e0-99,REMOTE_ONLY,True,30,7,None
027ae060c5e0-100,027ae060c5e0-100,REMOTE_ONLY,True,33,8,None
027ae060c5e0-101,027ae060c5e0-101,REMOTE_ONLY,True,33,8,None
027ae060c5e0-103,027ae060c5e0-103,REMOTE_ONLY,True,69,14,None
027ae060c5e0-104,027ae060c5e0-104,REMOTE_ONLY,True,21,4,None
027ae060c5e0-105,027ae060c5e0-105,REMOTE_ONLY,True,2,1,None
027ae060c5e0-106,027ae060c5e0-106,REMOTE_ONLY,True,15,2,None
027ae060c5e0-107,027ae060c5e0-107,REMOTE_ONLY,True,36,6,None
027ae060c5e0-108,027ae060c5e0-108,REMOTE_ONLY,True,43,7,None
027ae060c5e0-109,027ae060c5e0-109,REMOTE_ONLY,True,3,2,None
027ae060c5e0-110,027ae060c5e0-110,REMOTE_ONLY,True,5,3,None
027ae060c5e0-111,027ae060c5e0-111,REMOTE_ONLY,True,5,2,None
027ae060c5e0-112,027ae060c5e0-112,REMOTE_ONLY,True,5,3,None
027ae060c5e0-113,027ae060c5e0-113,REMOTE_ONLY,True,5,3,None
027ae060c5e0-114,027ae060c5e0-114,REMOTE_ONLY,True,1,1,None
4ea55d87345a-1,4ea55d87345a-1,REMOTE_ONLY,True,8,2,None
4ea55d87345a-2,4ea55d87345a-2,REMOTE_ONLY,True,23,4,None
4ea55d87345a-3,4ea55d87345a-3,REMOTE_ONLY,True,49,10,None
4ea55d87345a-4,4ea55d87345a-4,REMOTE_ONLY,True,41,9,None
4ea55d87345a-5,4ea55d87345a-5,REMOTE_ONLY,True,64,13,None
4ea55d87345a-6,4ea55d87345a-6,REMOTE_ONLY,True,26,5,None
4ea55d87345a-7,4ea55d87345a-7,REMOTE_ONLY,True,21,4,None
4ea55d87345a-8,4ea55d87345a-8,REMOTE_ONLY,True,30,6,None
4ea55d87345a-9,4ea55d87345a-9,REMOTE_ONLY,True,58,12,None
4ea55d87345a-10,4ea55d87345a-10,REMOTE_ONLY,True,81,14,None
4ea55d87345a-11,4ea55d87345a-11,REMOTE_ONLY,True,37,7,None
4ea55d87345a-12,4ea55d87345a-12,REMOTE_ONLY,True,22,4,None
4ea55d87345a-13,4ea55d87345a-13,REMOTE_ONLY,True,30,7,None
4ea55d87345a-14,4ea55d87345a-14,REMOTE_ONLY,True,33,7,None
4ea55d87345a-15,4ea55d87345a-15,REMOTE_ONLY,True,23,5,None
4ea55d87345a-16,4ea55d87345a-16,REMOTE_ONLY,True,79,16,None
4ea55d87345a-17,4ea55d87345a-17,REMOTE_ONLY,True,59,12,None
4ea55d87345a-18,4ea55d87345a-18,REMOTE_ONLY,True,7,2,None
4ea55d87345a-19,4ea55d87345a-19,REMOTE_ONLY,True,24,6,None
4ea55d87345a-20,4ea55d87345a-20,REMOTE_ONLY,True,52,10,None
4ea55d87345a-22,4ea55d87345a-22,REMOTE_ONLY,True,92,20,None
4ea55d87345a-23,4ea55d87345a-23,REMOTE_ONLY,True,9,2,None
4ea55d87345a-24,4ea55d87345a-24,REMOTE_ONLY,True,78,16,None
4ea55d87345a-25,4ea55d87345a-25,REMOTE_ONLY,True,25,4,None
4ea55d87345a-26,4ea55d87345a-26,REMOTE_ONLY,True,29,5,None
4ea55d87345a-27,4ea55d87345a-27,REMOTE_ONLY,True,17,3,None
4ea55d87345a-28,4ea55d87345a-28,REMOTE_ONLY,True,33,7,None
4ea55d87345a-29,4ea55d87345a-29,REMOTE_ONLY,True,30,6,None
4ea55d87345a-30,4ea55d87345a-30,REMOTE_ONLY,True,25,6,None
4ea55d87345a-31,4ea55d87345a-31,REMOTE_ONLY,True,24,5,None
4ea55d87345a-32,4ea55d87345a-32,REMOTE_ONLY,True,23,4,None
4ea55d87345a-33,4ea55d87345a-33,REMOTE_ONLY,True,23,5,None
4ea55d87345a-34,4ea55d87345a-34,REMOTE_ONLY,True,61,11,None
4ea55d87345a-35,4ea55d87345a-35,REMOTE_ONLY,True,29,5,None
4ea55d87345a-36,4ea55d87345a-36,REMOTE_ONLY,True,25,6,None
4ea55d87345a-37,4ea55d87345a-37,REMOTE_ONLY,True,25,6,None
4ea55d87345a-38,4ea55d87345a-38,REMOTE_ONLY,True,50,10,None
4ea55d87345a-39,4ea55d87345a-39,REMOTE_ONLY,True,29,6,None
4ea55d87345a-40,4ea55d87345a-40,REMOTE_ONLY,True,29,6,None
4ea55d87345a-41,4ea55d87345a-41,REMOTE_ONLY,True,26,5,None
4ea55d87345a-42,4ea55d87345a-42,REMOTE_ONLY,True,17,4,None
4ea55d87345a-43,4ea55d87345a-43,REMOTE_ONLY,True,31,6,None
4ea55d87345a-44,4ea55d87345a-44,REMOTE_ONLY,True,30,7,None
4ea55d87345a-45,4ea55d87345a-45,REMOTE_ONLY,True,110,22,None
4ea55d87345a-46,4ea55d87345a-46,REMOTE_ONLY,True,8,2,None
4ea55d87345a-47,4ea55d87345a-47,REMOTE_ONLY,True,33,7,None
4ea55d87345a-48,4ea55d87345a-48,REMOTE_ONLY,True,84,18,None
4ea55d87345a-49,4ea55d87345a-49,REMOTE_ONLY,True,96,20,None
4ea55d87345a-50,4ea55d87345a-50,REMOTE_ONLY,True,66,14,None
4ea55d87345a-51,4ea55d87345a-51,REMOTE_ONLY,True,26,5,None
4ea55d87345a-52,4ea55d87345a-52,REMOTE_ONLY,True,26,5,None
4ea55d87345a-53,4ea55d87345a-53,REMOTE_ONLY,True,77,16,None
4ea55d87345a-54,4ea55d87345a-54,REMOTE_ONLY,True,55,11,None
4ea55d87345a-55,4ea55d87345a-55,REMOTE_ONLY,True,54,12,None
4ea55d87345a-56,4ea55d87345a-56,REMOTE_ONLY,True,26,5,None
4ea55d87345a-57,4ea55d87345a-57,REMOTE_ONLY,True,26,5,None
4ea55d87345a-58,4ea55d87345a-58,REMOTE_ONLY,True,16,3,None
4ea55d87345a-59,4ea55d87345a-59,REMOTE_ONLY,True,31,5,None
4ea55d87345a-60,4ea55d87345a-60,REMOTE_ONLY,True,5,1,None
4ea55d87345a-61,4ea55d87345a-61,REMOTE_ONLY,True,8,1,None
4ea55d87345a-62,4ea55d87345a-62,REMOTE_ONLY,True,16,2,None
4ea55d87345a-63,4ea55d87345a-63,REMOTE_ONLY,True,12,2,None
4ea55d87345a-64,4ea55d87345a-64,REMOTE_ONLY,True,16,2,None
4ea55d87345a-65,4ea55d87345a-65,REMOTE_ONLY,True,8,1,None
4ea55d87345a-66,4ea55d87345a-66,REMOTE_ONLY,True,4,1,None
4ea55d87345a-67,4ea55d87345a-67,REMOTE_ONLY,True,15,3,None
4ea55d87345a-68,4ea55d87345a-68,REMOTE_ONLY,True,25,5,None
4ea55d87345a-69,4ea55d87345a-69,REMOTE_ONLY,True,59,12,None
4ea55d87345a-70,4ea55d87345a-70,REMOTE_ONLY,True,16,4,None
4ea55d87345a-71,4ea55d87345a-71,REMOTE_ONLY,True,19,4,None
4ea55d87345a-72,4ea55d87345a-72,REMOTE_ONLY,True,16,4,None
4ea55d87345a-73,4ea55d87345a-73,REMOTE_ONLY,True,13,4,None
4ea55d87345a-74,4ea55d87345a-74,REMOTE_ONLY,True,53,11,None
4ea55d87345a-75,4ea55d87345a-75,REMOTE_ONLY,True,15,3,None
4ea55d87345a-76,4ea55d87345a-76,REMOTE_ONLY,True,6,2,None
4ea55d87345a-77,4ea55d87345a-77,REMOTE_ONLY,True,10,2,None
4ea55d87345a-78,4ea55d87345a-78,REMOTE_ONLY,True,17,4,None
4ea55d87345a-79,4ea55d87345a-79,REMOTE_ONLY,True,1,1,None
4ea55d87345a-80,4ea55d87345a-80,REMOTE_ONLY,True,25,4,None
4ea55d87345a-81,4ea55d87345a-81,REMOTE_ONLY,True,22,5,None
4ea55d87345a-82,4ea55d87345a-82,REMOTE_ONLY,True,19,4,None
4ea55d87345a-83,4ea55d87345a-83,REMOTE_ONLY,True,8,3,None
4ea55d87345a-84,4ea55d87345a-84,REMOTE_ONLY,True,8,3,None
4ea55d87345a-85,4ea55d87345a-85,REMOTE_ONLY,True,7,3,None
4ea55d87345a-86,4ea55d87345a-86,REMOTE_ONLY,True,7,3,None
4ea55d87345a-87,4ea55d87345a-87,REMOTE_ONLY,True,62,12,None
4ea55d87345a-88,4ea55d87345a-88,REMOTE_ONLY,True,7,2,None
4ea55d87345a-89,4ea55d87345a-89,REMOTE_ONLY,True,17,3,None
4ea55d87345a-90,4ea55d87345a-90,REMOTE_ONLY,True,40,7,None
4ea55d87345a-91,4ea55d87345a-91,REMOTE_ONLY,True,5,1,None
4ea55d87345a-92,4ea55d87345a-92,REMOTE_ONLY,True,10,2,None
4ea55d87345a-93,4ea55d87345a-93,REMOTE_ONLY,True,4,1,None
4ea55d87345a-94,4ea55d87345a-94,REMOTE_ONLY,True,3,1,None
4ea55d87345a-95,4ea55d87345a-95,REMOTE_ONLY,True,8,2,None
4ea55d87345a-96,4ea55d87345a-96,REMOTE_ONLY,True,9,2,None
4ea55d87345a-97,4ea55d87345a-97,REMOTE_ONLY,True,9,2,None
4ea55d87345a-98,4ea55d87345a-98,REMOTE_ONLY,True,6,1,None
4ea55d87345a-99,4ea55d87345a-99,REMOTE_ONLY,True,11,2,None
4ea55d87345a-100,4ea55d87345a-100,REMOTE_ONLY,True,4,1,None
4ea55d87345a-101,4ea55d87345a-101,REMOTE_ONLY,True,8,1,None
4ea55d87345a-102,4ea55d87345a-102,REMOTE_ONLY,True,4,1,None
4ea55d87345a-103,4ea55d87345a-103,REMOTE_ONLY,True,4,1,None
4ea55d87345a-104,4ea55d87345a-104,REMOTE_ONLY,True,8,2,None
4ea55d87345a-105,4ea55d87345a-105,REMOTE_ONLY,True,10,2,None
4ea55d87345a-106,4ea55d87345a-106,REMOTE_ONLY,True,78,15,None
4ea55d87345a-107,4ea55d87345a-107,REMOTE_ONLY,True,15,3,None
4ea55d87345a-108,4ea55d87345a-108,REMOTE_ONLY,True,4,1,None
4ea55d87345a-109,4ea55d87345a-109,REMOTE_ONLY,True,3,1,None
4ea55d87345a-110,4ea55d87345a-110,REMOTE_ONLY,True,9,5,None
4ea55d87345a-111,4ea55d87345a-111,REMOTE_ONLY,True,8,3,None
4ea55d87345a-112,4ea55d87345a-112,REMOTE_ONLY,True,13,5,None
4ea55d87345a-113,4ea55d87345a-113,REMOTE_ONLY,True,12,2,None
4ea55d87345a-114,4ea55d87345a-114,REMOTE_ONLY,True,14,1,None
4ea55d87345a-115,4ea55d87345a-115,REMOTE_ONLY,True,12,5,None
4ea55d87345a-116,4ea55d87345a-116,REMOTE_ONLY,True,12,5,None
4ea55d87345a-117,4ea55d87345a-117,REMOTE_ONLY,True,14,1,None
4ea55d87345a-118,4ea55d87345a-118,REMOTE_ONLY,True,7,1,None
4ea55d87345a-119,4ea55d87345a-119,REMOTE_ONLY,True,7,2,None
4ea55d87345a-120,4ea55d87345a-120,REMOTE_ONLY,True,81,17,None
4ea55d87345a-121,4ea55d87345a-121,REMOTE_ONLY,True,16,3,None
4ea55d87345a-122,4ea55d87345a-122,REMOTE_ONLY,True,8,2,None
4ea55d87345a-123,4ea55d87345a-123,REMOTE_ONLY,True,5,2,None
4ea55d87345a-124,4ea55d87345a-124,REMOTE_ONLY,True,8,2,None
4ea55d87345a-125,4ea55d87345a-125,REMOTE_ONLY,True,6,1,None
4ea55d87345a-126,4ea55d87345a-126,REMOTE_ONLY,True,24,6,None
4ea55d87345a-127,4ea55d87345a-127,REMOTE_ONLY,True,13,3,None
4ea55d87345a-128,4ea55d87345a-128,REMOTE_ONLY,True,15,4,None
4ea55d87345a-129,4ea55d87345a-129,REMOTE_ONLY,True,4,1,None
4ea55d87345a-130,4ea55d87345a-130,REMOTE_ONLY,True,11,2,None
4ea55d87345a-131,4ea55d87345a-131,REMOTE_ONLY,True,25,5,None
4ea55d87345a-132,4ea55d87345a-132,REMOTE_ONLY,True,18,5,None
4ea55d87345a-133,4ea55d87345a-133,REMOTE_ONLY,True,19,4,None
4ea55d87345a-134,4ea55d87345a-134,REMOTE_ONLY,True,13,3,None
4ea55d87345a-135,4ea55d87345a-135,REMOTE_ONLY,True,17,4,None
4ea55d87345a-136,4ea55d87345a-136,REMOTE_ONLY,True,23,5,None
4ea55d87345a-137,4ea55d87345a-137,REMOTE_ONLY,True,10,2,None
4ea55d87345a-138,4ea55d87345a-138,REMOTE_ONLY,True,19,4,None
4ea55d87345a-139,4ea55d87345a-139,REMOTE_ONLY,True,8,2,None
4ea55d87345a-140,4ea55d87345a-140,REMOTE_ONLY,True,12,2,None
4ea55d87345a-141,4ea55d87345a-141,REMOTE_ONLY,True,22,4,None
4ea55d87345a-142,4ea55d87345a-142,REMOTE_ONLY,True,38,7,None
4ea55d87345a-143,4ea55d87345a-143,REMOTE_ONLY,True,17,3,None
4ea55d87345a-144,4ea55d87345a-144,REMOTE_ONLY,True,32,7,None
4ea55d87345a-145,4ea55d87345a-145,REMOTE_ONLY,True,29,7,None
4ea55d87345a-146,4ea55d87345a-146,REMOTE_ONLY,True,5,1,None
4ea55d87345a-147,4ea55d87345a-147,REMOTE_ONLY,True,34,6,None
4ea55d87345a-148,4ea55d87345a-148,REMOTE_ONLY,True,27,5,None
